Date,Year,Venue,Barcelona_Goals,Real_Madrid_Goals,Winner,Real_Madrid_Own_Goals,Barcelona_Own_Goals,Barcelona_Scorers,Real_Madrid_Scorers,League
13-05-1902,1902,Hipodromo,3,1,Barcelona,,,"Steinberg, Steinberg, Gamper",Johnson,Copa de la Coronacion
